51.7,13.6666666667,7.3333333333,2,4.3333333333
48.15,15.75,9,1.75,5
63.39,22,12,1.25,8.75
69.425,24,15.75,1,7.25
65.0375,18,13.75,1,3.25
69.4566666667,26,17,1,8
60.06,21.5,12.5,2,7
61.8,18.3333333333,11.6666666667,1.3333333333,5.3333333333
60.73,19,7.75,1,10.25
68.4725,18.25,13.25,1.5,3.5
66.365,16.75,11.25,1.25,4.25
60.5366666667,14.6666666667,8.3333333333,0.6666666667,5.6666666667
64.7225,21.5,14.25,1.25,6
58.0525,18.25,9.5,1.75,7
54.6075,14.75,7.75,2,5
68.422,24.8,17.8,2.4,4.6
58.792,17,8.8,2.2,6
62.604,19.8,13.4,2.8,3.6
46.805,14.25,8.75,1.25,4.25
65.112,21.2,14.6,1.4,5.2
63.435,18.5,10.75,0.5,7.25
64.652,22.4,12.2,1,9.2
63.924,22.8,12.2,1.6,9
58.352,19.2,11.4,2,5.8
67.225,25.5,16,1.5,8
60.8225,19.5,12,1.5,6
64.195,18.5,8.75,0.5,9.25
66.615,24.8333333333,16.8333333333,2.8333333333,5.1666666667
58.87,16.5,9,2,5.5
58.18,17.8,12.2,1.6,4
55.92,16.1666666667,9.6666666667,1.3333333333,5.1666666667
66.5733333333,23,13.3333333333,3,6.6666666667
46.668,12,5.4,2.2,4.4
61.518,17.4,9.4,0.8,7.2
60.908,22.6,12.2,1.4,9
62.185,19.8333333333,9.6666666667,0.8333333333,9.3333333333
62.35,17.8,10,2.2,5.6
62.39,19.6,9,1.2,9.4
61.1966666667,17.3333333333,10.3333333333,1.5,5.5
57.668,17.8,10.8,1,6
66.166,20.2,12,2,6.2
49.2766666667,17.6666666667,10.3333333333,1.6666666667,5.6666666667
63.7133333333,18.8333333333,10.1666666667,1.5,7.1666666667
59.15,17.6666666667,11.6666666667,1.6666666667,4.3333333333
61.5371428571,17.7142857143,11.4285714286,2.5714285714,3.7142857143
65.6342857143,22.8571428571,13.1428571429,2.7142857143,7
50.5616666667,16.1666666667,10,1.3333333333,4.8333333333
49.25,12.8333333333,6.5,2,4.3333333333
66.25,20.6666666667,13,1.8333333333,5.8333333333
68.8916666667,24.6666666667,15.8333333333,2.3333333333,6.5
62.085,20.1666666667,11.3333333333,1.3333333333,7.5
57.5133333333,17,9.6666666667,2.3333333333,5
61.1014285714,17,9.7142857143,1.7142857143,5.5714285714
65.4383333333,19.8333333333,13.3333333333,1.3333333333,5.1666666667
65.2233333333,17.6666666667,12.5,1,4.1666666667
54.1228571429,16.5714285714,9.1428571429,2.2857142857,5.1428571429
57.7585714286,18,10.4285714286,1.4285714286,6.1428571429
55.57625,16,8.875,1.375,5.75
58.1171428571,18.1428571429,10,0.8571428571,7.2857142857
63.5057142857,22.5714285714,12.5714285714,1.2857142857,8.7142857143
62.6871428571,21.1428571429,13.2857142857,1.2857142857,6.5714285714
67.79,16.5714285714,11,1.5714285714,4
56.1771428571,21.2857142857,11,1.4285714286,8.8571428571
64.0728571429,19.5714285714,11.2857142857,1.2857142857,7
62.1728571429,20.2857142857,10.5714285714,1.1428571429,8.5714285714
64.7228571429,19.8571428571,12.2857142857,1.4285714286,6.1428571429
64.5557142857,19.8571428571,13.1428571429,1.7142857143,5
53.89,18.7142857143,10,1.7142857143,7
60.6471428571,21,11.5714285714,1.2857142857,8.1428571429
62.035,19.375,10.125,1.625,7.625
60.72375,18.875,10.875,1.375,6.625
49.17625,15.125,9.5,1.25,4.375
51.6075,13.875,7.375,2.5,4
67.14125,20.875,13.5,1.625,5.75
62.81125,21.875,11.375,1.25,9.25
59.61375,21.5,11.375,1.375,8.75
65.42875,21.375,13.625,1.25,6.5
56.91875,20.125,11.625,2.375,6.125
65.19875,18.75,12.375,1.5,4.875
62.49625,19.75,9.625,1.25,8.875
58.75125,17.625,10.125,2.375,5.125
51.78375,18.375,9.5,1.625,7.25
67.66,23.625,15.5,2.125,6
53.8088888889,17.8888888889,10.3333333333,1.6666666667,5.8888888889
55.0588888889,16.8888888889,9,2,5.8888888889
63.1811111111,23.8888888889,15.2222222222,3.4444444444,5.2222222222
52.5688888889,15.6666666667,8.5555555556,1.7777777778,5.3333333333
62.2144444444,16.7777777778,11,2.2222222222,3.5555555556
55.6688888889,16.1111111111,9.2222222222,1.3333333333,5.5555555556
67.7822222222,23.3333333333,13.5555555556,2.6666666667,7.1111111111
65.5,20.5555555556,13,1.8888888889,5.6666666667
59.2077777778,17.8888888889,9.8888888889,0.8888888889,7.1111111111
65.4311111111,21.1111111111,13.7777777778,1.1111111111,6.2222222222
56.4422222222,19.7777777778,11.5555555556,2.3333333333,5.8888888889
68.13,17.3333333333,11.1111111111,1.6666666667,4.5555555556
63.7355555556,21.3333333333,12.5555555556,1.3333333333,7.4444444444
64.0088888889,21.5555555556,10.7777777778,1.2222222222,9.5555555556
51.9122222222,18.8888888889,10.2222222222,1.8888888889,6.7777777778
56.7988888889,16.6666666667,10.1111111111,1.7777777778,4.7777777778
59.628,19.8,9.8,1.9,8.1
63.53,23.6,15.1,3.2,5.3
61.075,18.5,11.1,1.1,6.3
62.104,17.3,11.4,2,3.9
48.886,14.7,9.2,1.3,4.2
64.531,20.3,12.7,2.2,5.4
69.171,20.5,13.5,1.4,5.6
59.287,17.7,10,0.8,6.9
61.805,21.1,11,1.5,8.6
60.276,22.1,11.4,1.6,9.1
64.085,19.7,12.4,2.1,5.2
69.917,23.1,15.2,2,5.9
61.797,19.9,10.2,1.4,8.3
65.649,20.8,13.6,1.3,5.9
62.774,18.9,11.7,1.5,5.7
58.404,21.9,11,1.8,9.1
64.6036363636,20.0909090909,13.1818181818,1.2727272727,5.6363636364
52.4309090909,18.4545454545,9.9090909091,2,6.5454545455
53.4981818182,17.3636363636,9.7272727273,1.7272727273,5.9090909091
61.48,20.2727272727,10.0909090909,1.9090909091,8.2727272727
53.76,15.8181818182,8.3636363636,2,5.4545454545
52.8190909091,15,8.2727272727,1.7272727273,5
57.1918181818,17,10.5454545455,1.7272727273,4.7272727273
67.0963636364,22.4545454545,12.7272727273,2.6363636364,7.0909090909
53.2318181818,14,7.5454545455,2.2727272727,4.1818181818
61.3518181818,20.7272727273,10.5454545455,1.4545454545,8.7272727273
65.2945454545,21.1818181818,12.8181818182,1.3636363636,7
61.3409090909,19.3636363636,11.3636363636,2.2727272727,5.7272727273
65.9890909091,21.1818181818,14,1.3636363636,5.8181818182
62.5254545455,17.5454545455,10.4545454545,1.5454545455,5.5454545455
61.6127272727,18.9090909091,11.8181818182,1.4545454545,5.6363636364
68.7672727273,18.5454545455,11.3636363636,1.6363636364,5.5454545455
59.6308333333,20.1666666667,10,1.8333333333,8.3333333333
63.0475,22.8333333333,14.3333333333,2.9166666667,5.5833333333
61.0316666667,18.9166666667,11.5833333333,1.0833333333,6.25
60.0025,17,10.75,1.8333333333,4.4166666667
66.2058333333,22.25,12.75,2.4166666667,7.0833333333
49.28,15,9.4166666667,1.3333333333,4.25
53.5575,13.6666666667,7.5,2.1666666667,4
67.22,20.3333333333,13.0833333333,1.25,6
58.7691666667,22.3333333333,11.9166666667,1.5,8.9166666667
55.705,18.9166666667,11.25,2.0833333333,5.5833333333
62.155,20,12.5,2.1666666667,5.3333333333
69.415,23.6666666667,15.5,1.9166666667,6.25
58.5933333333,20.8333333333,10.6666666667,1.5833333333,8.5833333333
62.2108333333,21.6666666667,11.75,1.25,8.6666666667
64.4583333333,20.5,13.5833333333,1.25,5.6666666667
58.3466666667,17.1666666667,10.75,1.75,4.6666666667
52.7807692308,17.0769230769,9.6153846154,1.8461538462,5.6153846154
53.0876923077,16,8.5384615385,1.8461538462,5.6153846154
53.5023076923,15.3076923077,8.5384615385,1.6153846154,5.1538461538
54.0623076923,15.8461538462,8.5384615385,1.3076923077,6
63.3715384615,20.3076923077,12.3846153846,1.9230769231,6
66.8107692308,20.4615384615,13.3846153846,1.1538461538,5.9230769231
59.3438461538,17.0769230769,9.6153846154,0.9230769231,6.5384615385
64.2515384615,22.3846153846,11.1538461538,1.5384615385,9.6923076923
58.3692307692,21.7692307692,11.4615384615,1.3846153846,8.9230769231
68.0369230769,18.4615384615,11.8461538462,1.4615384615,5.1538461538
68.9530769231,23.5384615385,15.3076923077,2,6.2307692308
61.9738461538,19.6153846154,9.8461538462,2,7.7692307692
60.2023076923,20.1538461538,12.0769230769,2.0769230769,6
63.5084615385,17.8461538462,11,1.6153846154,5.2307692308
52.9115384615,18.6153846154,10.5384615385,1.9230769231,6.1538461538
63.5538461538,19.8461538462,12.3846153846,1.2307692308,6.2307692308
60.5157142857,20.3571428571,10.1428571429,1.4285714286,8.7857142857
58.4707142857,20.3571428571,10.5714285714,1.6428571429,8.1428571429
61.99,21.6428571429,11.5,1.2857142857,8.8571428571
60.9035714286,22.5,13.7857142857,2.9285714286,5.7857142857
58.2871428571,17,10.3571428571,1.6428571429,5
60.0021428571,17.3571428571,10.7142857143,1.9285714286,4.7142857143
67.0985714286,22.2857142857,12.5714285714,2.2857142857,7.4285714286
49.1492857143,15,9.0714285714,1.5,4.4285714286
52.0407142857,13,7.2142857143,1.9285714286,3.8571428571
55.7557142857,19.0714285714,11.0714285714,2.1428571429,5.8571428571
60.8792857143,19.7142857143,12.0714285714,2,5.6428571429
67.9392857143,18.5,11.8571428571,1.5,5.1428571429
60.8121428571,19.2142857143,9.7142857143,1.9285714286,7.5714285714
64.4335714286,20.1428571429,13.7857142857,1.2857142857,5.0714285714
62.5678571429,19.7857142857,11.8571428571,1.2142857143,6.7142857143
64.0292857143,21.3571428571,12.7857142857,1.2142857143,7.3571428571
62.8013333333,22.1333333333,11.4,1.5333333333,9.2
58.4113333333,20.1333333333,10.4666666667,1.5333333333,8.1333333333
54.0433333333,17.0666666667,9.3333333333,1.8666666667,5.8666666667
58.0973333333,20,10.1333333333,2,7.8666666667
53.8186666667,16,8.8,1.6666666667,5.5333333333
53.1306666667,15,8.4,1.5333333333,5.0666666667
60.1553333333,19.7333333333,11.6,1.4,6.7333333333
53.6873333333,15.2666666667,8.2666666667,1.3333333333,5.6666666667
63.0026666667,19.9333333333,12.2666666667,1.8,5.8666666667
59.2886666667,17,9.8,0.8666666667,6.3333333333
61.2433333333,19.8666666667,10,1.4666666667,8.4
60.068,21.7333333333,11.8,1.2,8.7333333333
61.0733333333,20.8666666667,12.6,2.2,6.0666666667
62.1253333333,18.1333333333,10.9333333333,1.6,5.6
62.6393333333,19.8,11.8,1.2,6.8
61.7886666667,21.6,11.6,1.2666666667,8.7333333333
57.1225,19.8125,10.1875,1.875,7.75
66.500625,20.25,13.3125,1.125,5.8125
60.4375,17.4375,10.6875,1.9375,4.8125
62.690625,20.1875,12.1875,2.0625,5.9375
56.8211764706,19.8823529412,10,1.8235294118,8.0588235294
64.74,21.9411764706,13.1764705882,1.5882352941,7.1764705882
68.6352941176,19.1764705882,11.9411764706,1.4117647059,5.8235294118
62.1011764706,21.5294117647,11.6470588235,1.1764705882,8.7058823529
61.5223529412,18.1176470588,10.7647058824,1.6470588235,5.7058823529
60.8452941176,20.0588235294,11.7647058824,1.1176470588,7.1764705882
66.9611111111,22.8333333333,14.1111111111,1.6666666667,7.0555555556
60.71,23,12,4,7
53.33,17,9,1,7
41.18,8,4,1,3
54.05,15,12,2,1
68.97,18,9,3,6
48,19,5,0,14
56.67,16,10,0,6
53.13,16,9,1,6
53.13,14,9,1,4
48.57,16,8,4,4
72.41,21,13,3,5
52.17,17,6,1,10
54.29,23,11,2,10
65.79,20,17,2,1
73.91,17,8,0,9
46.88,16,9,0,7
45.025,15.5,6.5,2,7
67.39,21.5,12,3,6.5
57.46,13.5,7.5,2.5,3.5
57.275,19.5,11.5,1.5,6.5
75.095,18.5,11.5,1.5,5.5
68.53,19,9.5,1.5,8
63.46,23,11.5,1.5,10
64.185,16,11,0.5,4.5
47.515,17.5,10.5,1,6
63.47,14,11.5,0.5,2
65.99,18.5,13.5,1.5,3.5
66.54,19.5,14.5,2,3
65.37,22,15.5,1.5,5
53.985,12.5,7,2.5,3
59.9133333333,20,12.3333333333,2.6666666667,5
53.92,15.6666666667,8.3333333333,2,5.3333333333
60.5666666667,17.6666666667,11.6666666667,2.6666666667,3.3333333333
54.69,20,12,2,6
53.6933333333,17.3333333333,11,2,4.3333333333
64.3666666667,18.3333333333,11,1.3333333333,6
69.11,17.3333333333,10,1.3333333333,6
64.7333333333,21.6666666667,10.3333333333,2.3333333333,9
58.1466666667,17.3333333333,10,2.3333333333,5
46.51,18,10,2.5,5.5
55.1833333333,19,10.6666666667,1.3333333333,7
56.5166666667,19.3333333333,11.6666666667,1.3333333333,6.3333333333
66.3566666667,20.6666666667,15.3333333333,1.6666666667,3.6666666667
61.4166666667,19,11.3333333333,1,6.6666666667
60.41,16.75,10,2.25,4.5
63.9725,17.5,12,2.25,3.25
61.15,16.25,10.75,2,3.5
60.8425,20.75,9.75,2.25,8.75
51.6325,17,9.75,2,5.25
61.3166666667,20,9.6666666667,2.6666666667,7.6666666667
62.4975,19.75,10.75,1.25,7.75
62.98,15.75,10.5,0.5,4.75
54.2525,14.75,9.25,1.5,4
58.575,19.75,10.25,1.25,8.25
52.0666666667,17.6666666667,8.3333333333,1.3333333333,8
73.205,17.75,13.25,1.5,3
58.6425,20,11.5,1.25,7.25
67.72,18.75,12,1,5.75
51.22,17.25,6.5,1.75,9
58.064,16.6,11.2,1.6,3.8
55.16,17.75,7.75,2,8
53.26,14.75,7.5,0.75,6.5
56.4175,18.25,10.75,2,5.5
61.326,18.6,9.4,1.6,7.6
59.45,18.75,9.25,2.5,7
57.165,21.25,12.75,2.25,6.25
53.116,15.4,9.4,1.4,4.6
52.105,18.25,9.75,2.5,6
61.274,19,12.4,1.8,4.8
56.242,19.2,11.2,1,7
