,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.5238095238,0.7272727273,0.4,0.1538461538,0.3333333333,0,0,0.4285714286,0.5714285714,0.4,0.4,0.4,0.4333333333,0.5294117647,0.5631768953,0.4644474638,0.4,0.5294117647,0.4444444444,0.25,0.6666666667,0.3333333333,0.5,0.4285714286,0,0.4,0.4,0,0.7058823529,0.1791907514,0.1228070175,0.2443776956,0.6756756757,0.652173913,0.4444444444,0,0.3240740741,0.1957618567,0.155370844,0.25,0.3035714286,0.353995519,0.362962963,0.4285714286,#DIV/0!,0.2222222222,0,0.1379310345,0.4864864865,0,0.1232227488,0,0,0,0.1428571429,0,0.1764705882,0,#DIV/0!,0.4,0.5833333333,0.3333333333,0.3143640727,0.6944680851,0.6842105263,0.7118644068,0.1538461538,0.1123595506,0,0.5,0.7121914734,0.3428571429,0.64,0,0.2,0.7102803738,0.6950578339,0.4997919268,0.3846153846,0.3759398496,0.483963619,0.1673894189,0.1764705882,#DIV/0!,0.25,0.3333333333,0.5511811024,0.5362318841,0.3333333333,0.0972972973,0,0,0,0,0.1224489796,0.4117647059,0.3943661972,#DIV/0!,0.4,0.1818181818,0.3333333333,0.5059281215,0.2147587512,0.2222222222,0.3050847458,0,0,0.2857142857,0.5,0.3852721451,0.5379609544,0.4395604396,0.6330129793,0.5128205128,0.4444444444,0,0.5625,0.25,0.3333333333,1,0.3333333333,0.3333333333,0.2,0.25,0.3333333333,0.4927536232,0.6464530892,0.589066918,0.4621746534,0.3157894737,0.5862068966,0,0.1666666667,0.75,0.3333333333,0.3333,0,0,0,0.25,0.2857142857,0.5172413793,0.3179396092,0.2975814932,0.5128488607,0.5277777778,0.4615384615,0,0.4,0.4945255474,0.3185595568,0.3833739342,0.1538461538,0.0751879699,0.7774566474,0.5172413793,0.375,#DIV/0!,0.2307692308,0.5,0.0157480315,0.2666666667,0,0.172972973,0.25,0,0,0,0.4761904762,0,0.3043478261,#DIV/0!,0.2,0.6363636364,0.4,0.3749531309,0.4137596899,0.4444444444,0.0517241379,0.5714285714,0.3863636364,0.3333333333,0.6315789474,0.7008826414,0.3170731707,0.3703703704,0,0.25,0.5166051661,0.5920245399,0.4974424552,0.125,0.0892857143,0.1743725231,0.1787296898,0.25,#DIV/0!,0.4285714286,0.2222222222,0.0355029586,0.6216216216,0.25,0.6018957346,0.4964028777,0,0,0,0.3571428571,0.7647058824,0,#DIV/0!,0,0.4166666667,0.3333333333,0.3846417552,0.5029787234,0.4736842105,0.9661016949,0.1333333333,0.1904761905,0.3333333333,0.3684210526,0.412180053,0.7098214286,0.5126262626
0.4439309171,0.1904761905,0.3181818182,0.2,0.1538461538,1,0,0,0,0,0.6,0.2,0,0.4666666667,0.3473389356,0.3537906137,0.4295742754,0.45,0.4705882353,0.2222222222,0.4375,0.3333333333,0,0,0.5714285714,0,0,0,0,0.4117647059,0.5028901734,0.5925925926,0.7516943931,0.4324324324,0.3913043478,0,1,0.5061728395,0.4974772957,0.4833759591,0.1875,0.1785714286,0.5257654966,0.4311111111,0.4285714286,#DIV/0!,0.3333333333,0.3333333333,0.5086206897,0.4324324324,0,0.3744075829,0.4910313901,0,0,0,0,1,0.4666666667,#DIV/0!,0.6,0.4166666667,0.5555555556,0.6482687693,0.3293617021,0.3157894737,0.5593220339,0.3076923077,0.3820224719,0.4285714286,0.875,0.0743455497,0.2857142857,0.2909090909,0.75,0,0.2018691589,0.2502628812,0.2467748648,0.2307692308,0.2255639098,0.6090633477,0.3130962706,0.2941176471,#DIV/0!,0.125,0,0.3622047244,0.4782608696,0,0.4810810811,0.5210577865,0,0,0.2142857143,0.1224489796,0,0,#DIV/0!,0,0.6363636364,0.4666666667,0.3823638385,0.6206244087,0.6111111111,0.4576271186,0.7142857143,0.7727272727,0,0.125,0.8815368196,0.4859002169,0.5362637363,0.6742296641,0.7179487179,0.7222222222,0.1818181818,0.4375,0.25,0.3333333333,1,0.1666666667,0.3333333333,0.6,0.25,0.3333333333,0.5507246377,0.7122425629,0.6229971725,0.4663099003,0.3684210526,0.2413793103,0,0.6666666667,0.5,0,0,0.5,0.6666666667,0.4,0.75,0.5714285714,0.4482758621,0.4529307282,0.4616193481,0.5561278145,0.3333333333,0.3076923077,0,0.4,0.3777372263,0.354174911,0.428136419,0.1538461538,0.1879699248,0.7427745665,0.5,0.375,#DIV/0!,0.5384615385,0.5,0.8897637795,0.5333333333,0.25,0.5513513514,0.5138888889,0,0,0.5,0.3333333333,0.1764705882,0.3043478261,#DIV/0!,0.6,0.5454545455,0.52,0.5536182977,0.5368217054,0.5555555556,0.1724137931,0.1428571429,0.1590909091,0.5,0.6315789474,0.5606407323,0.4390243902,0.5185185185,0.4444444444,0.5,0.5965559656,0.5593047035,0.4462915601,0.0625,0.0297619048,0.9000990753,0.2378138848,0.125,#DIV/0!,0.5714285714,0.4444444444,0.9319526627,0.5405405405,0.5,0.5876777251,0.5629496403,0,0,0.1428571429,1,0.4117647059,0.3043478261,#DIV/0!,0.4,0.4166666667,0.6666666667,0.7802536853,0.394893617,0.3684210526,0.8474576271,0.1333333333,0.2142857143,1,0.3684210526,0.7872903795,0.7537202381,0.4797979798
0.4913646315,0.3333333333,0.3863636364,0,0.3846153846,0,0,0,0.2857142857,0.2857142857,0.4,0.4,0.2,0.5,0.4593837535,0.4584837545,0.3817934783,0.55,0.6470588235,0,0.4375,0.3333333333,0.3333333333,1,0.4285714286,0.6666666667,1,0,0,0.6176470588,0.6242774566,0.6101364522,0.287969809,0.6486486486,0.5652173913,0.6666666667,0.3333333333,0.6358024691,0.473259334,0.4814578005,0.375,0.2083333333,0.6377893951,0.4755555556,0.4285714286,#DIV/0!,0.3333333333,0.3333333333,0.3362068966,0.4324324324,0.3333333333,0.3744075829,0.4910313901,0,0,0,0,0.7647058824,0,#DIV/0!,0.4,0.25,0.3333333333,0.4804593761,0.28,0.2631578947,0.593220339,0.1538461538,0.0449438202,0.2857142857,0.125,0.4972326103,0.1142857143,0.16,0.25,0.2,0.4785046729,0.7329127234,0.8709945901,0.4615384615,0.3909774436,0.7606510292,0.6175195143,0.5294117647,#DIV/0!,0.375,0.3333333333,0.2125984252,0.768115942,0.3333333333,0.2972972973,0.1155729677,0,0,0.5,0.1224489796,0.4117647059,0.3943661972,#DIV/0!,1,0.4545454545,0.3333333333,0.3349388662,0.6754966887,0.6666666667,0.4237288136,0.2857142857,0.5227272727,0.4285714286,0.875,0.7662753469,0.5509761388,0.8791208791,0.3026850292,0.2564102564,0.2777777778,0.1818181818,0.375,0.25,0.3333333333,1,0.1666666667,0,0,0.75,0.3333333333,0.3188405797,0.3260869565,0.3232799246,0.6351252737,0.5263157895,0.724137931,0,0.3333333333,0.25,0,0,0,0,0.2,0.5,0,0.7586206897,0.8046181172,0.6130389064,0.4765268977,0.5833333333,0.6153846154,0.25,0.2,0.8594890511,0.5809259992,0.5916565164,0.3846153846,0.4135338346,0.2572254335,0.2586206897,0.375,#DIV/0!,0.3846153846,0.25,0.0157480315,0.5,0,0.372972973,0.3385416667,0,1,0,0.1428571429,0,0.4347826087,#DIV/0!,0,0.4545454545,0.4,0.4711286089,0.6792635659,0.6666666667,0.6379310345,0.2857142857,0.25,0.1666666667,0.4210526316,0.4047074207,0.1951219512,0.1111111111,0,0,0.2429274293,0.3466257669,0.4232736573,0.125,0.119047619,0.3634412153,0.4534711965,0.5,#DIV/0!,0.4285714286,0.2222222222,0.0266272189,0.5675675676,0.25,0.4928909953,0.4172661871,0,0,0.3333333333,0.1071428571,0.1764705882,0,#DIV/0!,0.2,0.5,0.4444444444,0.4693177923,0.4774468085,0.4736842105,0.4576271186,0.2666666667,0.3333333333,0.1666666667,0.5789473684,0.6416593116,0.7299107143,0.547979798
0.301386524,0.2857142857,0.5227272727,0.4,0,1,0,0,0.1428571429,0.2857142857,0.6,0,0,0.6333333333,0.4509803922,0.3989169675,0.8500905797,0.6,0.7647058824,0.6666666667,0.1875,0.3333333333,0,0,0.5714285714,0.3333333333,0.2,0.4,0.2,0.4705882353,0.8583815029,0.9590643275,0.8660659273,0.3783783784,0.5652173913,0,0.6666666667,0.6697530864,0.7346115035,0.51342711,0.1875,0.1785714286,0.4865571322,0.2888888889,0.2857142857,#DIV/0!,0.2222222222,0.1666666667,0.3275862069,0.5135135135,0.6666666667,0.7061611374,0.9349775785,0,0,1,0,0.4117647059,0,#DIV/0!,0.6,0.1666666667,0.3333333333,0.5428522455,0.6204255319,0.6315789474,0.2542372881,0.4615384615,0.3370786517,0.5714285714,0.75,0.2192221391,0.6,0.4654545455,0.5,0,0.5981308411,0.4027339642,0.5563878485,0.2307692308,0.3909774436,0.4415190681,0.2584562012,0.2941176471,#DIV/0!,0,0,0.3543307087,0.2463768116,0,0.1081081081,0.1958863859,0,0,0.2142857143,0.1224489796,0,0,#DIV/0!,0.2,0.6363636364,0.4666666667,0.3823638385,0.2970671712,0.2777777778,0.7627118644,1,1,0,0.25,0.7705442903,0.3297180043,0.6879120879,0.3328049143,0.2564102564,0.2222222222,0,0.5,0,0,0,0,0,0.2,0.25,0,0.4927536232,0.3203661327,0.2365692743,0.4847968864,0.3157894737,0.1724137931,0.4,0.5,0.5,0.3333333333,0.5,0.3333333333,0,0.4,0,0,0.5862068966,0.1722912966,0.1356466877,0.129081839,0.4166666667,0.3846153846,0.5,0,0.2244525547,0.1428571429,0.1385505481,0,0,0.725433526,0.3563218391,0.25,#DIV/0!,0.0769230769,0,0.4173228346,0.4666666667,0,0.3513513514,0.3368055556,0,0,0,0.1428571429,0.1764705882,0.1304347826,#DIV/0!,0.2,0.7272727273,0.52,0.4531308586,0.476744186,0.5,0.1379310345,0.5714285714,0.6363636364,0,0.4210526316,0.3002615234,0.4634146341,0.3333333333,0.2222222222,0,0.3720787208,0.3118609407,0.3612531969,0.1875,0.2261904762,0.7626321004,0.6248153619,0.5,#DIV/0!,0.1428571429,0,0.0887573964,0.4054054054,0,0.2843601896,0.2877697842,0,0,0,0.1071428571,0,0.1304347826,#DIV/0!,0.4,0.75,0.7777777778,0.6638669866,0.4476595745,0.4210526316,0.8813559322,0.4,0.6428571429,0,0.5789473684,0.2056487202,0.4732142857,0.2929292929
0.4621746534,0.5238095238,0.5909090909,0,0.4615384615,0.3333333333,0.3333333333,1,0.4285714286,0.5714285714,1,0,0,0.6,0.6050420168,0.5649819495,0.4089673913,0.35,0.4705882353,0,0.375,0,0,0,0.2857142857,0.3333333333,0.4,0.4,0.2,0.5294117647,0.4739884393,0.4951267057,0.5462877388,0.2162162162,0.1739130435,0.2222222222,0.3333333333,0.5308641975,0.7689202825,0.7845268542,0.375,0.3095238095,0.7199402539,0.6533333333,0.5714285714,#DIV/0!,0.4444444444,0.3333333333,0.2155172414,0.7567567568,0.3333333333,0.2890995261,0.0874439462,0,0,0.3333333333,0.1071428571,0.4117647059,0.4666666667,#DIV/0!,1,0.4166666667,0.3333333333,0.3846417552,0.6289361702,0.6315789474,0.4237288136,0.3076923077,0.5168539326,0.4285714286,0.875,0.2463724757,0.5714285714,0.5527272727,0.75,0.2,0.6056074766,0.4248159832,0.4764877237,0.4615384615,0.2631578947,0.6904419978,0.4614050304,0.4117647059,#DIV/0!,0.25,0.3333333333,0.3228346457,0.4202898551,0.3333333333,0.3945945946,0.4681684623,0,0,0,0,0.7647058824,0,#DIV/0!,0.4,0.2727272727,0.3333333333,0.4384957392,0.2876064333,0.2777777778,0.593220339,0.1428571429,0.0454545455,0.2857142857,0.125,0.5282817503,0.6030368764,0.1186813187,0.5313583672,0.4102564103,0.5,0.3636363636,0.25,0.5,0.3333333333,0.5,0.5,0,0.4,0.5,0,0.6956521739,0.1773455378,0.0216776626,1,0.4736842105,0.6551724138,0.4,0.1666666667,0.25,0,0,0.5,0.6666666667,0.4,0.5,0.5714285714,0.4137931034,0.4031971581,0.4321766562,0.6887151139,0.3055555556,0.5384615385,0,0.2,0.6332116788,0.655718243,0.4509744214,0.3846153846,0.3759398496,0.5326589595,0.1637931034,0.125,#DIV/0!,0.3846153846,0.5,0.5511811024,0.5666666667,0.25,0.0972972973,0,0,0,0,0.1428571429,0.4117647059,0.3043478261,#DIV/0!,0.4,0.1818181818,0.28,0.5,0.1957364341,0.2222222222,0.3103448276,0,0,0.3333333333,0.5263157895,0.2593167702,0.6097560976,0.5925925926,0.4444444444,0,0.3228782288,0.1983640082,0.155370844,0.25,0.3035714286,0.4406373844,0.3707533235,0.375,#DIV/0!,0.2857142857,0,0.1420118343,0.4864864865,0,0.1232227488,0,0,0,0.1428571429,0,0.1764705882,0,#DIV/0!,0.4,0.5833333333,0.3333333333,0.3143640727,0.6944680851,0.6842105263,0.7118644068,0.1333333333,0.119047619,0,0.4736842105,0.6337157988,0.4754464286,0.4823232323
0.41328144,0.4285714286,0.5227272727,0.4,0.2307692308,0,0,0,0.1428571429,0,0,0.2,0.2,0.3,0.5070028011,0.6046931408,0.7105978261,0.85,0.7058823529,0.2222222222,0.6875,0.3333333333,0,0,0.1428571429,0,0,0.6,0.4,0.6176470588,1,1,1,0.4054054054,0.5217391304,0,1,0.9320987654,1,0.8056265985,0.3125,0.1845238095,0.7666168783,0.3777777778,0.2857142857,#DIV/0!,0.5555555556,0.5,0.4655172414,0.7027027027,0.3333333333,0.5355450237,0.4417040359,0,0,0.3333333333,0.25,0.4117647059,0.6666666667,#DIV/0!,0,0.25,0.2222222222,0.3246486116,0.6919148936,0.6842105263,0.6610169492,0,0,0.5714285714,0.5,0.6669409125,0.4571428571,0.4218181818,0,0.6,0.646728972,0.5352260778,0.6637536413,0.4615384615,0.2255639098,0.9562789213,1,0.7647058824,#DIV/0!,0.125,0.3333333333,0.2047244094,0.2173913043,0,0.1459459459,0.2977473066,0,0,0,0.2857142857,0.4117647059,0.338028169,#DIV/0!,0,0.5454545455,0.6,0.5589107077,0.2175969726,0.2222222222,0.3559322034,0.4285714286,0.2954545455,0.4285714286,0.5,0.8452508004,0.7903109183,0.5978021978,0.1687308035,0.4102564103,0.5555555556,0.5454545455,0.125,0.25,0.3333333333,1,0.3333333333,0.6666666667,0.6,0,0,0.3188405797,0.3632723112,0.3685202639,0.6932619801,0.6842105263,0.724137931,0.4,0.4166666667,0,0,0,0.3333333333,0.6666666667,0.6,0,0,0.9655172414,0.7975133215,0.5057833859,0.5200485371,0.75,0.8076923077,0.25,0.4,0.8704379562,0.4633953304,0.4171741778,0.6923076923,0.7593984962,0.7037572254,0.3477011494,0.25,#DIV/0!,0.6923076923,0.25,0.3464566929,0.5,0,0.3459459459,0.3072916667,0,0,0.4285714286,0,0.4705882353,0.5652173913,#DIV/0!,0.6,0.8181818182,0.76,0.6323584552,0.9312015504,0.8888888889,0.9827586207,0.2857142857,0.3181818182,0.3333333333,0.5263157895,0.3763484799,0.5609756098,0.2962962963,0.2222222222,0.25,0.5873308733,0.4550102249,0.6764705882,0.1875,0.119047619,0.7791446499,0.4918759232,0.375,#DIV/0!,0.4285714286,0.2222222222,0.4526627219,0.1891891892,0.25,0.0236966825,0.0107913669,0,0,0.3333333333,0.25,0.1764705882,0.3043478261,#DIV/0!,0.6,0.3333333333,0.1111111111,0.1429550908,0.0485106383,0.0526315789,0.0508474576,0.1333333333,0.0714285714,0.5,0.4736842105,0.625772286,0.5446428571,0.2222222222
0.4663099003,0.4285714286,0.3181818182,0,0.6153846154,0.6666666667,0,0,0.4285714286,0.5714285714,0.4,0.6,0.4,0.4666666667,0.568627451,0.5884476534,0.6277173913,0.7,0.7647058824,0.2222222222,0.4375,0.3333333333,0.3333333333,1,0.1428571429,0.3333333333,0.6,0.2,0.2,0.5588235294,0.7196531792,0.7446393762,0.5283425755,0.4864864865,0.5652173913,0.4444444444,0.6666666667,0.5987654321,0.5519677094,0.4462915601,0.0625,0.0297619048,0.7696041822,0.2296296296,0.1428571429,#DIV/0!,0.4444444444,0.3333333333,0.9051724138,0.5405405405,0.6666666667,0.5876777251,0.701793722,0,0,0.1428571429,1,0.4117647059,0.4666666667,#DIV/0!,0.4,0.4166666667,0.6666666667,0.7802536853,0.394893617,0.3684210526,0.8474576271,0.1538461538,0.202247191,0.8571428571,0.375,0.5896035901,0.3714285714,0.3781818182,0,0.4,0.4485981308,0.4279705573,0.4789846026,0.1538461538,0.1879699248,0.7159725547,0.4718126626,0.4117647059,#DIV/0!,0.375,0.3333333333,0.8897637795,0.5072463768,0.3333333333,0.5513513514,0.5798237023,0,0,0.5,0.2857142857,0.1764705882,0.3943661972,#DIV/0!,0.6,0.5454545455,0.6,0.5589107077,0.5477767266,0.5555555556,0.1694915254,0.1428571429,0.1590909091,0.4285714286,0.625,0.5538954109,0.7642805495,0.2879120879,0.4590310116,0.4102564103,0.6666666667,0,0.1875,0.75,0.3333333333,0.3333,0,0,0,0.25,0.3333333333,0.5507246377,0.4719679634,0.370405278,0.6757479932,0.4210526316,0.3103448276,0,0.6666666667,0.25,0.3333333333,1,0.3333333333,0.3333333333,0.2,0.25,0.2857142857,0.4482758621,0.5346358792,0.5415352261,0.5761898342,0.2222222222,0.3076923077,0,0.2,0.3923357664,0.4812030075,0.4482338611,0.1538461538,0.1127819549,0.313583815,0.1925287356,0.25,#DIV/0!,0.3846153846,0.25,0.0472440945,0.6666666667,0.25,0.6540540541,0.5138888889,0,0,0,0.4761904762,0.7647058824,0,#DIV/0!,0,0.4545454545,0.28,0.3269591301,0.5242248062,0.5,0.9827586207,0.1428571429,0.1818181818,0.3333333333,0.4210526316,0.6368911409,0.5853658537,0.5185185185,0,0.5,0.6027060271,0.4519427403,0.4520460358,0.125,0.0595238095,0.8369385733,0.5125553914,0.375,#DIV/0!,0.2857142857,0.4444444444,0,0.2972972973,0,0.1800947867,0.2230215827,0,0,0,0.3571428571,0,0.3043478261,#DIV/0!,0.2,0.5833333333,0.4444444444,0.4285224546,0.4059574468,0.4210526316,0.0508474576,0.5333333333,0.4047619048,0.3333333333,0.5789473684,0.693733451,0.4419642857,0.5555555556
0.6932619801,0.7142857143,0.7954545455,0.4,0.3846153846,0,0,0,0.2857142857,0.5714285714,0.6,0,0,0.9666666667,0.8403361345,0.6263537906,0.0500452899,0.4,0.5882352941,0.6666666667,0.125,0.3333333333,0.3333333333,1,0.2857142857,0.6666666667,0.6,0,0,0.3235294118,0.3670520231,0.4814814815,0.3546672828,0.6216216216,0.3043478261,0.2222222222,0.3333333333,0.5895061728,0.4490413724,0.6764705882,0.1875,0.119047619,0.6601941748,0.4844444444,0.4285714286,#DIV/0!,0.3333333333,0.1666666667,0.4396551724,0.1891891892,0.3333333333,0.0236966825,0.0134529148,0,0,0.3333333333,0.25,0.1764705882,0.4666666667,#DIV/0!,0.6,0.3333333333,0.1111111111,0.1429550908,0.0485106383,0.0526315789,0.0508474576,0.1538461538,0.0674157303,0.4285714286,0.5,0.5562453254,0.8,0.9454545455,0.25,0.4,0.953271028,0.5247108307,0.468997087,0.6923076923,0.7593984962,0.6728897399,0.3339115351,0.2941176471,#DIV/0!,0.5,0.1666666667,0.3464566929,0.4782608696,0,0.3459459459,0.346718903,0,0,0.4285714286,0,0.4705882353,0.7323943662,#DIV/0!,0.6,0.8181818182,0.8666666667,0.6367173027,0.9328287606,0.8888888889,0.9661016949,0.2857142857,0.3181818182,0.2857142857,0.5,0.681963714,0.6362979031,0.9274725275,0.5008421678,0.1538461538,0.3333333333,0,0.25,0,0,0,0.3333333333,0.6666666667,0.4,0.25,0.3333333333,0.2608695652,0.5148741419,0.589066918,0.0270007297,0.4736842105,0.3793103448,0.8,0.3333333333,0,0,0,0,0,0.6,0,0,0.6551724138,0.3996447602,0.3123028391,0.1107995146,0.5833333333,0.2307692308,0.75,0.4,0.4434306569,0.2425801345,0.652862363,0.8461538462,0.5413533835,0.5086705202,0.724137931,0.75,#DIV/0!,0.0769230769,0.25,0.2204724409,0.4,0,0.372972973,0.4166666667,0,0,0,0.3333333333,0.4117647059,0.3913043478,#DIV/0!,0.4,0.5454545455,0.28,0.2857142857,0.4040697674,0.3888888889,0.9137931034,0.2857142857,0.4090909091,0.5,0.4210526316,0.9628146453,0.1463414634,0.1481481481,0,0.5,0.6057810578,1,1,0.5,0.7321428571,0.6181472919,0.8197932053,0.75,#DIV/0!,0.2857142857,0.2222222222,0.399408284,0.6216216216,0.25,0.2464454976,0.0863309353,0,0,0.4761904762,0.25,0.4117647059,0.3043478261,#DIV/0!,0.6,0.5,0.4444444444,0.4693177923,0.5114893617,0.5263157895,0.1186440678,0,0,0.6666666667,0.5789473684,0.4616063548,0.693452381,0.3737373737
0.6757479932,0.5238095238,0.7954545455,0,0.2307692308,1,1,1,0.2857142857,0.5714285714,0.6,0.2,0.2,0.8,0.5798319328,0.4602888087,0.580615942,0.7,1,0,0.25,0,0,0,0.4285714286,0,0.4,0.6,0.2,0.7352941176,0.6849710983,0.6101364522,0.4560998152,0.7567567568,0.8260869565,0.4444444444,0.3333333333,0.7839506173,0.5287588295,0.4450127877,0.375,0.2380952381,0.4835698282,0.5407407407,0.5714285714,#DIV/0!,0.5555555556,0.3333333333,0.1379310345,0.3513513514,0.3333333333,0.2464454976,0.3520179372,0,0.5,0.3333333333,0.25,0.1764705882,0,#DIV/0!,0.6,0.5,0.5555555556,0.5918752143,0.72,0.7368421053,0.2033898305,0.6153846154,0.5842696629,0.2857142857,0.625,0.508302169,0.8571428571,0.9890909091,0.25,0.4,0.7663551402,0.3838065195,0.3116937162,0.0769230769,0.1127819549,0.4989628211,0.3833477884,0.4117647059,#DIV/0!,0.125,0.3333333333,0.3228346457,0.1884057971,0,0.1135135135,0.2683643487,0,0,0.2142857143,0,0,0.7887323944,#DIV/0!,0.4,0.6363636364,0.4666666667,0.3823638385,0.6367076632,0.6111111111,0.7457627119,0.7142857143,0.7954545455,0.2857142857,0.375,0.4130202775,0.7006507592,0.9164835165,0.4774596255,0.4102564103,0.3333333333,0.3636363636,0.4375,0.5,0.3333333333,0.5,0.3333333333,0,0.4,0,0,0.6086956522,0.3546910755,0.2252591894,0.3072245196,0.1578947368,0.0344827586,0,0.5833333333,0,0,0,0,0,0.2,0.25,0,0.4482758621,0.1296625222,0.1482649842,0.1796413644,0.3888888889,0.2692307692,0.25,0,0.2208029197,0.1559161061,0.2536540804,0.2307692308,0.2857142857,0.725433526,0.6264367816,0.5,#DIV/0!,0.0769230769,0,0.094488189,0.4,0,0.2918918919,0.3125,0,0,0,0.1428571429,0,0.1304347826,#DIV/0!,0.4,0.8181818182,0.76,0.6323584552,0.4612403101,0.4444444444,0.8965517241,0.4285714286,0.6136363636,0,0.6315789474,0.2491827395,0.487804878,0.4444444444,0.4444444444,0,0.3751537515,0.3006134969,0.2806905371,0,0,0.7626321004,0.3471196455,0.25,#DIV/0!,0.1428571429,0,0.4526627219,0.4594594595,0,0.336492891,0.3129496403,0,0,0,0.1071428571,0.1764705882,0.1304347826,#DIV/0!,0.2,0.6666666667,0.5555555556,0.5,0.4612765957,0.4736842105,0.1355932203,0.5333333333,0.6666666667,0,0.3684210526,0.5216240071,0.2663690476,0.5277777778
0.4054974459,0.5238095238,0.3181818182,0.4,0.6153846154,0,0,0,0.2857142857,0.5714285714,0.8,0.6,0.4,0.6,0.3585434174,0.3194945848,0.1324728261,0,0.1764705882,0.2222222222,0.1875,0.3333333333,0,0,1,0.6666666667,0.8,0.4,0,0.2352941176,0.098265896,0.1851851852,0.1223043746,0.4864864865,0.2608695652,0.4444444444,0,0.274691358,0.2209889001,0.2998721228,0.3125,0.380952381,0.42643764,0.6355555556,0.7142857143,#DIV/0!,0.3333333333,0,0.0431034483,0.2432432432,0,0.0663507109,0.0717488789,0,0,0,0,0.1764705882,0,#DIV/0!,0.8,0.3333333333,0.1111111111,0.1429550908,0.1191489362,0.1052631579,0.4406779661,0.1538461538,0.0449438202,0,0.5,0.1355272999,0,0.0290909091,0.5,0,0.1869158879,0.4900105152,0.6063254266,0.3076923077,0.3308270677,0.483963619,0.1673894189,0.1764705882,#DIV/0!,0.375,0.3333333333,0.9133858268,1,0.6666666667,0.5243243243,0.2135161606,0,0,0.7142857143,0.4081632653,0,0.5633802817,#DIV/0!,0.8,0.5454545455,0.6,0.5589107077,0.8543046358,0.8333333333,0.5762711864,0.1428571429,0.1590909091,0.4285714286,0.5,0.2145144077,0.723065799,0.8571428571,0.2505697018,0,0,0.1818181818,0.375,0.25,0,0,0.3333333333,0.3333333333,0.6,0.25,0,0,0,0.0424128181,0.842617368,0.4736842105,0.5862068966,0.6,0.1666666667,0,0,0,0.1666666667,0.3333333333,0.4,0.25,0.2857142857,0.724137931,0.214920071,0.1251314406,0.3691789133,0.4166666667,0.5769230769,0.25,0,0.3777372263,0.2900672734,0.1549939099,0.3846153846,0.4210526316,0.588150289,0.3017241379,0.25,#DIV/0!,0.2307692308,0.25,0.1496062992,0.6666666667,0.25,0.1891891892,0.0607638889,0,0,0.2142857143,0,0,0.3043478261,#DIV/0!,0.6,0.6363636364,0.76,0.7499062617,0.8488372093,0.8333333333,0.5517241379,0.2857142857,0.0681818182,0.1666666667,0.6315789474,0,0.1219512195,0.037037037,0.4444444444,0,0,0,0,0.1875,0.1607142857,0.3415620872,0.3353028065,0.375,#DIV/0!,0.1428571429,0,0.1597633136,0.3513513514,0,0.327014218,0.4136690647,0,0,0.1428571429,0,0.1764705882,0,#DIV/0!,0.4,0.1666666667,0,0.0286253,0.1208510638,0.1052631579,0.4745762712,0.2666666667,0.1428571429,0,0.3684210526,0.6460723742,0.369047619,0.7146464646
